Sample	Sample_ID_Full	Join_ID	sample.title	UMAP1	UMAP2
GSM2403539_8622007073_R03C02.tsv	GSM2403539_8622007073_R03C02	GSM2403539	MNG	-5.56301948352682	12.170653059798
GSM2403540_8622007072_R03C02.tsv	GSM2403540_8622007072_R03C02	GSM2403540	MNG	-4.85778972431051	12.1773707416828
GSM2403541_8622007073_R01C01.tsv	GSM2403541_8622007073_R01C01	GSM2403541	MNG	-4.95677873416769	12.3494755771931
GSM2403542_8622007072_R04C02.tsv	GSM2403542_8622007072_R04C02	GSM2403542	MNG	-5.45708867832052	12.7071949985798
GSM2403543_8622007072_R05C02.tsv	GSM2403543_8622007072_R05C02	GSM2403543	MNG	-5.40612479968893	12.6555907276447
GSM2403544_8622007073_R02C01.tsv	GSM2403544_8622007073_R02C01	GSM2403544	MNG	-5.54809352680075	12.2036530521686
GSM2403545_8622007072_R06C02.tsv	GSM2403545_8622007072_R06C02	GSM2403545	MNG	-4.95382139011252	12.3536335972126
GSM2403546_8622007073_R03C01.tsv	GSM2403546_8622007073_R03C01	GSM2403546	MNG	-5.15343210025656	12.5497719791706
GSM2403547_8622007071_R02C01.tsv	GSM2403547_8622007071_R02C01	GSM2403547	MNG	-4.89893171115744	12.3569781330402
GSM2403548_8622007071_R01C01.tsv	GSM2403548_8622007071_R01C01	GSM2403548	MNG	-4.88703510089743	12.18145532878
GSM2403549_8622007071_R03C01.tsv	GSM2403549_8622007071_R03C01	GSM2403549	MNG	-4.82231399341452	12.1903512028034
GSM2403550_8622007071_R04C01.tsv	GSM2403550_8622007071_R04C01	GSM2403550	MNG	-4.87061569019186	12.2801014927204
GSM2403551_8622007071_R05C01.tsv	GSM2403551_8622007071_R05C01	GSM2403551	MNG	-5.38189288898337	11.5373923328693
GSM2403552_8622007071_R06C01.tsv	GSM2403552_8622007071_R06C01	GSM2403552	MNG	-4.85311147495138	12.3000762012775
GSM2403553_8622007071_R01C02.tsv	GSM2403553_8622007071_R01C02	GSM2403553	MNG	-4.9998261622988	12.3101098087604
GSM2403554_8622007071_R02C02.tsv	GSM2403554_8622007071_R02C02	GSM2403554	MNG	-4.97904941364157	12.3406950977619
GSM2403555_8622007071_R03C02.tsv	GSM2403555_8622007071_R03C02	GSM2403555	MNG	-5.40275022312033	11.4893958118732
GSM2403556_8622007071_R04C02.tsv	GSM2403556_8622007071_R04C02	GSM2403556	MNG	-4.92704889102804	12.3303677585895
GSM2403557_8622007071_R05C02.tsv	GSM2403557_8622007071_R05C02	GSM2403557	MNG	-4.97217628284323	12.3024718311603
GSM2403558_8622007071_R06C02.tsv	GSM2403558_8622007071_R06C02	GSM2403558	MNG	-4.87094756885397	12.2894665745075
GSM2403559_8622007072_R01C01.tsv	GSM2403559_8622007072_R01C01	GSM2403559	MNG	-4.8091818980776	12.2008597400959
GSM2403560_8622007073_R04C01.tsv	GSM2403560_8622007073_R04C01	GSM2403560	MNG	-5.4073116473757	11.3893429783161
GSM2403561_8622007073_R05C01.tsv	GSM2403561_8622007073_R05C01	GSM2403561	MNG	-5.18230935855734	11.286173537093
GSM2403562_8622007072_R02C01.tsv	GSM2403562_8622007072_R02C01	GSM2403562	MNG	-5.5142452411257	12.6071984318073
GSM2403563_8622007073_R06C01.tsv	GSM2403563_8622007073_R06C01	GSM2403563	MNG	-5.02300140186178	12.3305718448932
GSM2403564_8622007073_R01C02.tsv	GSM2403564_8622007073_R01C02	GSM2403564	MNG	-5.4490654162966	12.3303248432453
GSM2403565_8622007072_R03C01.tsv	GSM2403565_8622007072_R03C01	GSM2403565	MNG	-5.11615773959982	12.4520089176472
GSM2403566_8622007072_R04C01.tsv	GSM2403566_8622007072_R04C01	GSM2403566	MNG	-5.28271123691427	12.3272187259968
GSM2403567_8622007073_R02C02.tsv	GSM2403567_8622007073_R02C02	GSM2403567	MNG	-5.44686385913717	11.6401879337604
GSM2403568_8622007073_R04C02.tsv	GSM2403568_8622007073_R04C02	GSM2403568	LGG, PA MID	-1.05855265184271	2.67441387446478
GSM2403569_8622007083_R06C02.tsv	GSM2403569_8622007083_R06C02	GSM2403569	A IDH, HG	9.62587860302103	-3.49358992306635
GSM2403570_8622007084_R01C01.tsv	GSM2403570_8622007084_R01C01	GSM2403570	O IDH	11.6857636280454	-4.55187635151789
GSM2403571_8622007084_R01C02.tsv	GSM2403571_8622007084_R01C02	GSM2403571	O IDH	11.8679440327085	-2.99689202038691
GSM2403572_8622007084_R04C01.tsv	GSM2403572_8622007084_R04C01	GSM2403572	O IDH	11.7967255421079	-5.02343444554254
GSM2403573_8622007083_R02C01.tsv	GSM2403573_8622007083_R02C01	GSM2403573	LGG, MYB	1.27052024082315	2.87369652064398
GSM2403574_8622007083_R03C01.tsv	GSM2403574_8622007083_R03C01	GSM2403574	O IDH	12.0353949375547	-2.50367288319513
GSM2403575_8622007084_R02C02.tsv	GSM2403575_8622007084_R02C02	GSM2403575	LGG, MYB	1.76373067573679	3.03169365199164
GSM2403576_8622007083_R04C01.tsv	GSM2403576_8622007083_R04C01	GSM2403576	LGG, MYB	1.78912726120127	2.99886770518377
GSM2403577_8622007084_R03C02.tsv	GSM2403577_8622007084_R03C02	GSM2403577	LGG, MYB	2.53730538562906	4.98084373744085
GSM2403578_8622007083_R05C01.tsv	GSM2403578_8622007083_R05C01	GSM2403578	LGG, MYB	1.76851537899149	3.00737877162054
GSM2403579_8622007083_R01C02.tsv	GSM2403579_8622007083_R01C02	GSM2403579	LGG, MYB	1.69710937217844	2.97764511378363
GSM2403580_8622007083_R02C02.tsv	GSM2403580_8622007083_R02C02	GSM2403580	LGG, MYB	1.20134404377115	2.86898966105536
GSM2403581_8622007083_R03C02.tsv	GSM2403581_8622007083_R03C02	GSM2403581	LGG, MYB	1.20905879215372	2.82215090067938
GSM2403582_8622007083_R04C02.tsv	GSM2403582_8622007083_R04C02	GSM2403582	LGG, MYB	1.23488500789774	2.83982272418097
GSM2403583_8622007084_R04C02.tsv	GSM2403583_8622007084_R04C02	GSM2403583	LGG, PA MID	-1.02086934371817	2.67332263262823
GSM2403584_8622007084_R05C02.tsv	GSM2403584_8622007084_R05C02	GSM2403584	MB, SHH CHL AD	1.18838766292703	-12.6019938441937
GSM2403585_8622007120_R02C01.tsv	GSM2403585_8622007120_R02C01	GSM2403585	EPN, MPE	-5.59975549503195	15.5097634342487
GSM2403586_8622007091_R01C01.tsv	GSM2403586_8622007091_R01C01	GSM2403586	A IDH	10.8888066120542	-2.66453628270075
GSM2403587_8622007091_R02C02.tsv	GSM2403587_8622007091_R02C02	GSM2403587	A IDH	10.5587265797056	-4.46526603428766
GSM2403588_8622007091_R04C01.tsv	GSM2403588_8622007091_R04C01	GSM2403588	A IDH	10.3566248722471	-2.5368433448498
GSM2403589_8622007091_R05C01.tsv	GSM2403589_8622007091_R05C01	GSM2403589	A IDH	10.8139860935606	-4.32626561848566
GSM2403590_8622007091_R01C02.tsv	GSM2403590_8622007091_R01C02	GSM2403590	A IDH, HG	9.78902366832865	-3.54358296124384
GSM2403591_8622007097_R02C02.tsv	GSM2403591_8622007097_R02C02	GSM2403591	A IDH	10.2527697391905	-4.31853990284845
GSM2403592_8622007106_R04C01.tsv	GSM2403592_8622007106_R04C01	GSM2403592	MNG	-4.86740848346579	12.2367474582966
GSM2403593_8622007106_R02C01.tsv	GSM2403593_8622007106_R02C01	GSM2403593	MNG	-5.06039211078512	12.3097531345661
GSM2403594_8622007106_R05C01.tsv	GSM2403594_8622007106_R05C01	GSM2403594	MNG	-4.90775272174704	12.289627745467
GSM2403595_8622007106_R03C01.tsv	GSM2403595_8622007106_R03C01	GSM2403595	MNG	-4.85696908756125	12.2255408314045
GSM2403596_8622007106_R01C01.tsv	GSM2403596_8622007106_R01C01	GSM2403596	MNG	-4.81757041736471	12.2381979969318
GSM2403597_8622007144_R03C02.tsv	GSM2403597_8622007144_R03C02	GSM2403597	GBM, RTK I	3.54347160534037	0.15463899047926
GSM2403598_8622007144_R01C02.tsv	GSM2403598_8622007144_R01C02	GSM2403598	GBM, RTK II	4.99875047878397	1.37630255492285
GSM2403599_8622007106_R04C02.tsv	GSM2403599_8622007106_R04C02	GSM2403599	EPN, PF A	-8.68230029865133	-5.47096090046808
GSM2403600_8622007106_R01C02.tsv	GSM2403600_8622007106_R01C02	GSM2403600	EPN, PF A	-9.57500907703268	-4.82066898075983
GSM2403601_8622007106_R05C02.tsv	GSM2403601_8622007106_R05C02	GSM2403601	EPN, RELA	12.1993096180357	10.7246949222858
GSM2403602_8622007132_R03C01.tsv	GSM2403602_8622007132_R03C01	GSM2403602	MB, SHH CHL AD	0.670517475167635	-12.8508351298992
GSM2403603_8622007132_R05C01.tsv	GSM2403603_8622007132_R05C01	GSM2403603	MB, G4	-5.2330066852175	-15.0083477946942
GSM2403604_8622007144_R04C02.tsv	GSM2403604_8622007144_R04C02	GSM2403604	GBM, RTK II	0.855529815713289	-0.420994445962161
GSM2403605_8622007149_R02C01.tsv	GSM2403605_8622007149_R02C01	GSM2403605	HGNET, MN1	-15.0376832179629	-1.9936407062237
GSM2403606_8622007149_R02C02.tsv	GSM2403606_8622007149_R02C02	GSM2403606	EFT, CIC	-1.13371351285803	7.80977125437811
GSM2403607_8622007118_R04C01.tsv	GSM2403607_8622007118_R04C01	GSM2403607	A IDH, HG	10.1532013721861	-3.81094269482538
GSM2403608_8622007118_R02C02.tsv	GSM2403608_8622007118_R02C02	GSM2403608	A IDH	10.494006425897	-2.6917219611828
GSM2403609_8622007118_R03C02.tsv	GSM2403609_8622007118_R03C02	GSM2403609	A IDH	10.8001129932798	-4.41071967808649
GSM2403610_8622007119_R01C01.tsv	GSM2403610_8622007119_R01C01	GSM2403610	LGG, PA/GG ST	2.1606667347349	6.01033230097845
GSM2403611_8622007119_R02C01.tsv	GSM2403611_8622007119_R02C01	GSM2403611	LGG, PA PF	2.41573765949381	6.59644241602972
GSM2403612_8622007119_R03C01.tsv	GSM2403612_8622007119_R03C01	GSM2403612	CONTR, REACT	1.53864112571848	6.42624111445501
GSM2403613_8622007119_R04C01.tsv	GSM2403613_8622007119_R04C01	GSM2403613	CONTR, REACT	-0.69878908916342	5.8537508991535
GSM2403614_8622007119_R05C01.tsv	GSM2403614_8622007119_R05C01	GSM2403614	CONTR, REACT	-0.672786086042997	5.80650348933294
GSM2403615_8622007119_R06C01.tsv	GSM2403615_8622007119_R06C01	GSM2403615	LGG, PA/GG ST	-0.0864734791122644	2.87576265605047
GSM2403616_8622007130_R06C01.tsv	GSM2403616_8622007130_R06C01	GSM2403616	O IDH	12.0458596058286	-2.6855774375622
GSM2403617_8622007130_R01C02.tsv	GSM2403617_8622007130_R01C02	GSM2403617	O IDH	11.4409840412535	-4.8744943591778
GSM2403618_8622007120_R04C02.tsv	GSM2403618_8622007120_R04C02	GSM2403618	MB, SHH CHL AD	0.794753403226259	-12.4250205012982
GSM2403619_8622007130_R04C01.tsv	GSM2403619_8622007130_R04C01	GSM2403619	ATRT, SHH	13.4940741367735	5.19718666346625
GSM2403620_8622007130_R03C01.tsv	GSM2403620_8622007130_R03C01	GSM2403620	ETMR	-13.8215691737734	-7.07484750477716
GSM2403621_8622007130_R02C01.tsv	GSM2403621_8622007130_R02C01	GSM2403621	CNS NB, FOXR2	-2.81186196132528	-7.88920001713678
GSM2403622_8622007119_R05C02.tsv	GSM2403622_8622007119_R05C02	GSM2403622	MB, SHH CHL AD	1.16021421627176	-12.1124222728436
GSM2403623_8622007119_R06C02.tsv	GSM2403623_8622007119_R06C02	GSM2403623	MB, SHH CHL AD	0.92056384758127	-12.1316073390667
GSM2403624_8622007189_R01C01.tsv	GSM2403624_8622007189_R01C01	GSM2403624	SUBEPN, ST	-3.55202194972861	9.02875776560858
GSM2403625_8622007189_R03C01.tsv	GSM2403625_8622007189_R03C01	GSM2403625	SUBEPN, ST	-3.41012427135336	9.16685362132147
GSM2403626_8622007189_R04C01.tsv	GSM2403626_8622007189_R04C01	GSM2403626	LGG, GG	0.250331790009859	2.51579160960272
GSM2403627_8622007189_R05C01.tsv	GSM2403627_8622007189_R05C01	GSM2403627	CN	-16.9027058772646	1.04857011111334
GSM2403628_8622007189_R06C01.tsv	GSM2403628_8622007189_R06C01	GSM2403628	SUBEPN, ST	-3.43009492679465	9.15420313151434
GSM2403629_8622007189_R01C02.tsv	GSM2403629_8622007189_R01C02	GSM2403629	CN	-16.8920437984072	1.05949087412909
GSM2403630_8622007189_R02C02.tsv	GSM2403630_8622007189_R02C02	GSM2403630	LGG, SEGA	-0.587252020081159	5.85299415858343
GSM2403631_8622007189_R05C02.tsv	GSM2403631_8622007189_R05C02	GSM2403631	LGG, SEGA	1.28350666240824	6.39033623011664
GSM2403632_8622007189_R06C02.tsv	GSM2403632_8622007189_R06C02	GSM2403632	CN	-16.903041570624	1.04861040385321
GSM2403633_8622007203_R03C01.tsv	GSM2403633_8622007203_R03C01	GSM2403633	CN	-16.8868024043642	1.06488700182989
GSM2403634_8622007203_R04C01.tsv	GSM2403634_8622007203_R04C01	GSM2403634	CN	-16.8825108699404	1.06900913985327
GSM2403635_8622007203_R06C01.tsv	GSM2403635_8622007203_R06C01	GSM2403635	CN	-16.7386147670351	1.21573169501379
GSM2403636_8622007203_R01C02.tsv	GSM2403636_8622007203_R01C02	GSM2403636	CN	-16.9162652186953	1.0350744274433
GSM2403637_8622007203_R02C02.tsv	GSM2403637_8622007203_R02C02	GSM2403637	CN	-16.7260911159121	1.22858150275305
GSM2403638_8622007203_R03C02.tsv	GSM2403638_8622007203_R03C02	GSM2403638	SUBEPN, ST	-3.41027137561667	9.17442102702215
GSM2403639_8622007203_R04C02.tsv	GSM2403639_8622007203_R04C02	GSM2403639	SUBEPN, ST	-3.42562863155234	9.15982313426092
GSM2403640_8622007203_R05C02.tsv	GSM2403640_8622007203_R05C02	GSM2403640	SUBEPN, ST	-3.42044946475851	9.16445322306707
GSM2403641_8622007203_R06C02.tsv	GSM2403641_8622007203_R06C02	GSM2403641	SUBEPN, SPINE	1.24143770412577	2.79242058070257
GSM2403642_8942351007_R05C01.tsv	GSM2403642_8942351007_R05C01	GSM2403642	LGG, SEGA	-0.357998206456777	5.87980671198919
GSM2403643_8942351007_R06C01.tsv	GSM2403643_8942351007_R06C01	GSM2403643	LGG, SEGA	-0.31320778950083	5.8768713024433
GSM2403644_8942351007_R01C02.tsv	GSM2403644_8942351007_R01C02	GSM2403644	LYMPHO	5.39838007167948	-6.93141965596125
GSM2403645_8942351007_R02C02.tsv	GSM2403645_8942351007_R02C02	GSM2403645	LYMPHO	5.39839342311991	-6.93106775013849
GSM2403646_8942351007_R03C02.tsv	GSM2403646_8942351007_R03C02	GSM2403646	PIN T, PB B	-11.2927319697939	-0.412941828650684
GSM2403647_8942351007_R04C02.tsv	GSM2403647_8942351007_R04C02	GSM2403647	LYMPHO	5.39812257961405	-6.92931203572199
GSM2403648_8942326114_R02C02.tsv	GSM2403648_8942326114_R02C02	GSM2403648	GBM, MES	1.57075885013712	-0.344200507086963
GSM2403649_8942326114_R05C02.tsv	GSM2403649_8942326114_R05C02	GSM2403649	GBM, RTK I	3.78896287159098	0.661453321295529
GSM2403650_8942326114_R03C02.tsv	GSM2403650_8942326114_R03C02	GSM2403650	GBM, RTK II	4.86455324367655	2.34987302096441
GSM2403651_8963311099_R01C01.tsv	GSM2403651_8963311099_R01C01	GSM2403651	PXA	1.51216331199777	4.70474453242376
GSM2403652_8963311099_R02C01.tsv	GSM2403652_8963311099_R02C01	GSM2403652	PXA	1.00068762973917	4.6488530185993
GSM2403653_8963311099_R04C01.tsv	GSM2403653_8963311099_R04C01	GSM2403653	PXA	1.6703969545759	4.97943277628973
GSM2403654_8963311099_R05C01.tsv	GSM2403654_8963311099_R05C01	GSM2403654	PXA	1.13883045391214	4.56791324885443
GSM2403655_8963311099_R06C01.tsv	GSM2403655_8963311099_R06C01	GSM2403655	PXA	1.15243044571054	4.64766617091253
GSM2403656_8963311099_R01C02.tsv	GSM2403656_8963311099_R01C02	GSM2403656	PXA	1.70758715347421	4.93958730967596
GSM2403657_8963311099_R02C02.tsv	GSM2403657_8963311099_R02C02	GSM2403657	PXA	1.15491059497965	4.5988361385639
GSM2403658_8963311099_R03C02.tsv	GSM2403658_8963311099_R03C02	GSM2403658	LGG, PA/GG ST	2.27431252674234	6.0618979481037
GSM2403659_8963311099_R04C02.tsv	GSM2403659_8963311099_R04C02	GSM2403659	ANA PA	2.15740946010721	5.24188013346747
GSM2403660_8963311099_R06C02.tsv	GSM2403660_8963311099_R06C02	GSM2403660	LYMPHO	5.39835909084452	-6.93147353856012
GSM2403661_9003865058_R01C02.tsv	GSM2403661_9003865058_R01C02	GSM2403661	ETMR	-13.7453868083559	-6.97944478718683
GSM2403662_9003865058_R04C02.tsv	GSM2403662_9003865058_R04C02	GSM2403662	ETMR	-13.8899886302553	-7.05214099614069
GSM2403663_9003865058_R04C01.tsv	GSM2403663_9003865058_R04C01	GSM2403663	ETMR	-13.767374723395	-7.00923137394831
GSM2403664_9003865058_R03C01.tsv	GSM2403664_9003865058_R03C01	GSM2403664	ETMR	-13.8179928950869	-7.03176622120783
GSM2403665_9003865058_R06C01.tsv	GSM2403665_9003865058_R06C01	GSM2403665	ETMR	-13.9157960109316	-7.14140252797052
GSM2403666_9003865058_R03C02.tsv	GSM2403666_9003865058_R03C02	GSM2403666	ETMR	-13.8447186641299	-7.07694987980768
GSM2403667_9003865058_R05C02.tsv	GSM2403667_9003865058_R05C02	GSM2403667	ETMR	-13.8715569667422	-7.09110574452326
GSM2403668_8963311098_R02C01.tsv	GSM2403668_8963311098_R02C01	GSM2403668	GBM, MES	4.65049389080179	2.17927236826971
GSM2403669_8963282018_R03C02.tsv	GSM2403669_8963282018_R03C02	GSM2403669	GBM, RTK II	5.39198663906229	1.80808670790747
GSM2403670_8959312010_R03C01.tsv	GSM2403670_8959312010_R03C01	GSM2403670	GBM, RTK II	5.17325189785135	1.76154918940619
GSM2403671_8963311098_R05C01.tsv	GSM2403671_8963311098_R05C01	GSM2403671	GBM, RTK II	1.44868579582346	-0.460120693129749
GSM2403672_8959312010_R06C01.tsv	GSM2403672_8959312010_R06C01	GSM2403672	GBM, RTK II	1.97219517902506	-0.215993885231465
GSM2403673_8963282018_R01C01.tsv	GSM2403673_8963282018_R01C01	GSM2403673	GBM, RTK II	4.99541166500223	1.70790357859686
GSM2403674_8963282039_R02C01.tsv	GSM2403674_8963282039_R02C01	GSM2403674	GBM, RTK II	5.15453985408914	1.59840317042425
GSM2403675_8963282062_R03C01.tsv	GSM2403675_8963282062_R03C01	GSM2403675	GBM, MES	1.39294174389017	0.561121299582272
GSM2403676_8963282039_R05C02.tsv	GSM2403676_8963282039_R05C02	GSM2403676	GBM, RTK II	4.83101394848001	1.40571434767798
GSM2403677_8963282062_R01C02.tsv	GSM2403677_8963282062_R01C02	GSM2403677	GBM, RTK II	1.23109498695505	-0.58881153194353
GSM2403678_8959312010_R04C01.tsv	GSM2403678_8959312010_R04C01	GSM2403678	GBM, RTK II	4.91354444698465	1.47336240084723
GSM2403679_8963282039_R06C01.tsv	GSM2403679_8963282039_R06C01	GSM2403679	GBM, RTK II	4.90436199382913	1.99240656169012
GSM2403680_8963282046_R05C01.tsv	GSM2403680_8963282046_R05C01	GSM2403680	GBM, RTK II	1.38077512458933	-0.603562638444156
GSM2403681_8959312010_R02C02.tsv	GSM2403681_8959312010_R02C02	GSM2403681	CONTR, INFLAM	3.31539443210733	3.41811700137213
GSM2403682_8963282018_R01C02.tsv	GSM2403682_8963282018_R01C02	GSM2403682	GBM, RTK II	1.94077804760111	-0.14069303153202
GSM2403683_8963282062_R04C01.tsv	GSM2403683_8963282062_R04C01	GSM2403683	GBM, RTK II	4.98667743877542	1.50331242354467
GSM2403684_8963282018_R02C02.tsv	GSM2403684_8963282018_R02C02	GSM2403684	GBM, MES	4.04704693035257	1.84237475665167
GSM2403685_8963282062_R06C02.tsv	GSM2403685_8963282062_R06C02	GSM2403685	GBM, RTK II	4.6198404140867	1.94802208216742
GSM2403686_7497398017_R06C02.tsv	GSM2403686_7497398017_R06C02	GSM2403686	EFT, CIC	-0.96105703636038	7.74611969264105
GSM2403687_7497398022_R05C02.tsv	GSM2403687_7497398022_R05C02	GSM2403687	EFT, CIC	-1.05606028362143	7.78073902400091
GSM2403688_8963282062_R02C01.tsv	GSM2403688_8963282062_R02C01	GSM2403688	GBM, RTK I	3.93315628246439	0.852461650687009
GSM2403689_8963311098_R02C02.tsv	GSM2403689_8963311098_R02C02	GSM2403689	GBM, RTK II	4.88071516231668	1.43340535433844
GSM2403690_8963311098_R04C01.tsv	GSM2403690_8963311098_R04C01	GSM2403690	GBM, RTK I	3.80594185070169	0.951333477812558
GSM2403691_8963282046_R03C01.tsv	GSM2403691_8963282046_R03C01	GSM2403691	GBM, RTK II	4.03979709819925	0.978999569731503
GSM2403692_9007217108_R06C01.tsv	GSM2403692_9007217108_R06C01	GSM2403692	MB, SHH INF	0.152379543343905	-13.5523264857952
GSM2403693_9007217139_R02C02.tsv	GSM2403693_9007217139_R02C02	GSM2403693	GBM, RTK I	3.63371017650736	0.217166527825147
GSM2403694_9007217139_R02C01.tsv	GSM2403694_9007217139_R02C01	GSM2403694	HGNET, MN1	3.2765581913389	1.06188519270971
GSM2403695_9007217108_R05C02.tsv	GSM2403695_9007217108_R05C02	GSM2403695	ETMR	-13.7197730235659	-6.95494107930109
GSM2403696_9007217139_R01C02.tsv	GSM2403696_9007217139_R01C02	GSM2403696	GBM, RTK I	3.87850073055399	0.474987223463803
GSM2403697_9007217139_R03C02.tsv	GSM2403697_9007217139_R03C02	GSM2403697	GBM, RTK II	1.03645911888254	-0.234044947010726
GSM2403698_9007217016_R06C02.tsv	GSM2403698_9007217016_R06C02	GSM2403698	MB, SHH INF	0.159811735907915	-13.5296996089642
GSM2403699_9007217016_R02C02.tsv	GSM2403699_9007217016_R02C02	GSM2403699	ETMR	-13.8171488933169	-7.00695733754084
GSM2403700_9007217016_R03C01.tsv	GSM2403700_9007217016_R03C01	GSM2403700	MB, SHH INF	-0.271734676500437	-13.6538613292401
GSM2403701_9007225035_R04C02.tsv	GSM2403701_9007225035_R04C02	GSM2403701	EFT, CIC	-1.08569124265539	7.65447159083441
GSM2403702_9007217139_R03C01.tsv	GSM2403702_9007217139_R03C01	GSM2403702	HGNET, BCOR	8.78730896190775	-13.1511176082318
GSM2403703_9007217153_R03C02.tsv	GSM2403703_9007217153_R03C02	GSM2403703	LGG, PA/GG ST	-0.174690987160084	3.06870050700262
GSM2403704_9007225003_R04C01.tsv	GSM2403704_9007225003_R04C01	GSM2403704	PTPR, B	-7.80958673282492	0.632526591139584
GSM2403705_9007217153_R01C01.tsv	GSM2403705_9007217153_R01C01	GSM2403705	LYMPHO	5.39905336574686	-6.93266038624689
GSM2403706_9007217153_R02C01.tsv	GSM2403706_9007217153_R02C01	GSM2403706	LYMPHO	5.39941051677835	-6.93404607502863
GSM2403707_9007217153_R04C01.tsv	GSM2403707_9007217153_R04C01	GSM2403707	LYMPHO	5.39804008678568	-6.92658500401422
GSM2403708_9007217153_R04C02.tsv	GSM2403708_9007217153_R04C02	GSM2403708	LGG, PA/GG ST	-0.188872081404206	3.03152461321905
GSM2403709_9007217153_R05C02.tsv	GSM2403709_9007217153_R05C02	GSM2403709	LGG, PA/GG ST	-0.0970472164355486	2.77350683482245
GSM2403710_9007225003_R03C01.tsv	GSM2403710_9007225003_R03C01	GSM2403710	PIN T, PPT	-11.8163039378725	-0.944331571740359
GSM2403711_9007225003_R02C01.tsv	GSM2403711_9007225003_R02C01	GSM2403711	PIN T, PPT	-11.8170144252382	-0.714312777203769
GSM2403712_9007225017_R03C02.tsv	GSM2403712_9007225017_R03C02	GSM2403712	CPH, ADM	-11.4173934154116	10.8791443851764
GSM2403713_9007225026_R02C02.tsv	GSM2403713_9007225026_R02C02	GSM2403713	CPH, ADM	-11.401799886664	10.8639828708942
GSM2403714_9007225026_R01C01.tsv	GSM2403714_9007225026_R01C01	GSM2403714	CPH, PAP	-1.94050583167898	6.14007396967962
GSM2403715_9007225017_R05C01.tsv	GSM2403715_9007225017_R05C01	GSM2403715	CPH, PAP	-1.91744312568533	6.14632005961493
GSM2403716_9007225017_R01C01.tsv	GSM2403716_9007225017_R01C01	GSM2403716	CPH, ADM	-11.4560248546206	10.9181725529011
GSM2403717_9007225026_R02C01.tsv	GSM2403717_9007225026_R02C01	GSM2403717	CONTR, REACT	-0.680532663305876	5.78471584590033
GSM2403718_9007225017_R03C01.tsv	GSM2403718_9007225017_R03C01	GSM2403718	ETMR	-13.8216054133974	-7.05114965168878
GSM2403719_9007225017_R01C02.tsv	GSM2403719_9007225017_R01C02	GSM2403719	ATRT, MYC	13.4967444248594	5.83850307734564
GSM2403720_9007225017_R04C01.tsv	GSM2403720_9007225017_R04C01	GSM2403720	CNS NB, FOXR2	-2.94546696468222	-8.02181939808771
GSM2403721_9007225026_R04C01.tsv	GSM2403721_9007225026_R04C01	GSM2403721	EFT, CIC	-1.02766868396628	7.82066316874579
GSM2403722_9007225064_R06C01.tsv	GSM2403722_9007225064_R06C01	GSM2403722	LGG, SEGA	-0.162876711869267	5.85992498667792
GSM2403723_9007225064_R02C02.tsv	GSM2403723_9007225064_R02C02	GSM2403723	ENB, A	-17.2786156825625	-5.67239122120783
GSM2403724_9007225082_R05C02.tsv	GSM2403724_9007225082_R05C02	GSM2403724	GBM, RTK II	4.85353830532205	1.51268108161047
